GEOID,tract_ce6,spa,spa_num,sup_dist,pov_universe,pov_below,poverty_rate,median_income,households,high_poverty_25
06037403305,403305,SPA 3 - San Gabriel,3,District 1,2309,217,0.09398007795582504,124432.0,705,False
06037403316,403316,SPA 3 - San Gabriel,3,District 1,6956,701,0.10077630822311673,92926.0,2654,False
06037403317,403317,SPA 3 - San Gabriel,3,District 1,5011,271,0.054081021752145284,112697.0,1706,False
06037403318,403318,SPA 3 - San Gabriel,3,District 1,5878,391,0.06651922422592718,119620.0,2141,False
06037403319,403319,SPA 3 - San Gabriel,3,District 1,4192,546,0.13024809160305342,82554.0,1641,False
06037403320,403320,SPA 3 - San Gabriel,3,District 1,5364,430,0.08016405667412378,156250.0,1710,False
06037403321,403321,SPA 3 - San Gabriel,3,District 1,5382,721,0.13396506874767744,99409.0,1776,False
06037403323,403323,SPA 3 - San Gabriel,3,District 1,5585,305,0.05461056401074306,90306.0,1779,False
06037403324,403324,SPA 3 - San Gabriel,3,District 1,5947,760,0.12779552715654952,102025.0,2138,False
06037403325,403325,SPA 3 - San Gabriel,3,District 1,4853,431,0.08881104471460952,115461.0,1605,False
06037403326,403326,SPA 3 - San Gabriel,3,District 1,2328,105,0.045103092783505154,136875.0,690,False
06037403327,403327,SPA 3 - San Gabriel,3,District 1,2431,37,0.015220074043603456,131563.0,845,False
06037403328,403328,SPA 3 - San Gabriel,3,District 1,5328,444,0.08333333333333333,102853.0,1711,False
06037403401,403401,SPA 3 - San Gabriel,3,District 1,4911,551,0.11219710853186723,120027.0,1421,False
06037403402,403402,SPA 3 - San Gabriel,3,District 1,3233,182,0.056294463346736774,109333.0,992,False
06037403403,403403,SPA 3 - San Gabriel,3,District 1,5177,680,0.13135020282016613,151094.0,1629,False
06037403404,403404,SPA 3 - San Gabriel,3,District 1,2189,215,0.09821836455002284,141591.0,642,False
06037403407,403407,SPA 3 - San Gabriel,3,District 1,2259,138,0.06108897742363878,161667.0,656,False
06037403408,403408,SPA 3 - San Gabriel,3,District 1,6164,412,0.06683971447112265,137936.0,1939,False
06037403409,403409,SPA 3 - San Gabriel,3,District 1,3894,203,0.05213148433487417,125078.0,1255,False
06037403500,403500,SPA 3 - San Gabriel,3,District 1,1438,99,0.06884561891515995,120341.0,546,False
06037403601,403601,SPA 3 - San Gabriel,3,District 1,6562,569,0.08671136848521792,115858.0,2152,False
06037403702,403702,SPA 3 - San Gabriel,3,District 1,4181,93,0.02224348242047357,120391.0,1297,False
06037403703,403703,SPA 3 - San Gabriel,3,District 5,4762,306,0.06425871482570349,122628.0,1510,False
06037403721,403721,SPA 3 - San Gabriel,3,District 1,5567,473,0.08496497215735585,89435.0,1808,False
06037403722,403722,SPA 3 - San Gabriel,3,District 1,5435,733,0.13486660533578657,70665.0,1633,False
06037403801,403801,SPA 3 - San Gabriel,3,District 5,5593,536,0.09583407831217594,90250.0,2110,False
06037403802,403802,SPA 3 - San Gabriel,3,District 5,6215,967,0.15559131134352372,89030.0,2107,False
06037403901,403901,SPA 3 - San Gabriel,3,District 5,2965,332,0.11197301854974705,118523.0,860,False
06037403902,403902,SPA 3 - San Gabriel,3,District 5,4782,595,0.12442492680886659,84301.0,1490,False
06037404000,404000,SPA 3 - San Gabriel,3,District 1,4516,215,0.04760850310008857,112830.0,1380,False
06037404100,404100,SPA 3 - San Gabriel,3,District 1,6261,606,0.09678965021562051,81602.0,1475,False
06037404201,404201,SPA 3 - San Gabriel,3,District 1,3527,683,0.19364899347887723,71346.0,1062,False
06037404203,404203,SPA 3 - San Gabriel,3,District 1,3326,376,0.11304870715574264,85250.0,912,False
06037404301,404301,SPA 3 - San Gabriel,3,District 1,6245,1385,0.22177742193755004,83625.0,1582,False
06037404302,404302,SPA 3 - San Gabriel,3,District 1,2412,67,0.027777777777777776,86063.0,643,False
06037404401,404401,SPA 3 - San Gabriel,3,District 1,3871,529,0.13665719452337896,79931.0,1103,False
06037404402,404402,SPA 3 - San Gabriel,3,District 1,4497,271,0.06026239715365799,96392.0,1207,False
06037404501,404501,SPA 3 - San Gabriel,3,District 1,2598,462,0.17782909930715934,63958.0,758,False
06037404503,404503,SPA 3 - San Gabriel,3,District 1,2969,197,0.06635230717413271,101188.0,853,False
06037404504,404504,SPA 3 - San Gabriel,3,District 1,4815,824,0.1711318795430945,75439.0,1443,False
06037404600,404600,SPA 3 - San Gabriel,3,District 1,1346,85,0.06315007429420505,113250.0,423,False
06037404701,404701,SPA 3 - San Gabriel,3,District 1,5700,763,0.133859649122807,95143.0,1388,False
06037404702,404702,SPA 3 - San Gabriel,3,District 1,4790,703,0.14676409185803757,78786.0,1394,False
06037404703,404703,SPA 3 - San Gabriel,3,District 1,3196,380,0.11889862327909888,91083.0,719,False
06037404804,404804,SPA 3 - San Gabriel,3,District 1,4158,668,0.16065416065416066,80640.0,1069,False
06037404805,404805,SPA 3 - San Gabriel,3,District 1,2922,484,0.16563997262149213,65708.0,762,False
06037404806,404806,SPA 3 - San Gabriel,3,District 1,5746,716,0.12460842325095718,75237.0,1517,False
06037404901,404901,SPA 3 - San Gabriel,3,District 1,5363,623,0.11616632481819877,107276.0,1311,False
06037404902,404902,SPA 3 - San Gabriel,3,District 1,3343,330,0.09871373018247083,81161.0,864,False
06037404903,404903,SPA 3 - San Gabriel,3,District 1,2677,257,0.096002988419873,82847.0,639,False
06037405001,405001,SPA 3 - San Gabriel,3,District 1,5344,686,0.12836826347305388,79851.0,1388,False
06037405002,405002,SPA 3 - San Gabriel,3,District 1,3252,346,0.10639606396063961,73958.0,751,False
06037405101,405101,SPA 3 - San Gabriel,3,District 1,5269,1119,0.21237426456633138,80585.0,1285,False
06037405102,405102,SPA 3 - San Gabriel,3,District 1,4782,581,0.12149728147218737,70972.0,1474,False
06037405201,405201,SPA 3 - San Gabriel,3,District 1,5381,458,0.08511429102397323,68214.0,1484,False
06037405202,405202,SPA 3 - San Gabriel,3,District 1,4208,339,0.08056083650190114,67022.0,1110,False
06037405203,405203,SPA 3 - San Gabriel,3,District 1,2975,658,0.2211764705882353,87692.0,724,False
06037405301,405301,SPA 3 - San Gabriel,3,District 1,2977,387,0.12999664091367147,76314.0,945,False
06037405302,405302,SPA 3 - San Gabriel,3,District 1,5659,451,0.07969605937444778,95956.0,1597,False
06037405400,405400,SPA 3 - San Gabriel,3,District 1,4983,242,0.04856512141280353,111121.0,1248,False
06037405500,405500,SPA 3 - San Gabriel,3,District 1,6207,775,0.12485903012727566,92382.0,1791,False
06037405600,405600,SPA 3 - San Gabriel,3,District 1,5739,639,0.1113434396236278,91838.0,1727,False
06037405701,405701,SPA 3 - San Gabriel,3,District 1,3637,513,0.14105031619466593,88023.0,1048,False
06037405702,405702,SPA 3 - San Gabriel,3,District 1,5159,501,0.09711184338050009,87959.0,1476,False
06037405800,405800,SPA 3 - San Gabriel,3,District 1,5514,367,0.06655785273848386,97896.0,1650,False
06037405900,405900,SPA 3 - San Gabriel,3,District 1,4212,317,0.07526115859449192,80357.0,1270,False
06037406000,406000,SPA 3 - San Gabriel,3,District 1,5135,333,0.06484907497565726,107958.0,1537,False
06037406101,406101,SPA 3 - San Gabriel,3,District 1,3130,91,0.029073482428115017,83636.0,1212,False
06037406103,406103,SPA 3 - San Gabriel,3,District 1,7886,847,0.10740552878518894,90614.0,2715,False
06037406201,406201,SPA 3 - San Gabriel,3,District 1,3559,676,0.18994099466142175,54471.0,1289,False
06037406300,406300,SPA 3 - San Gabriel,3,District 1,5730,367,0.06404886561954624,101565.0,1937,False
06037406413,406413,SPA 3 - San Gabriel,3,District 1,6398,425,0.06642700844013755,102278.0,2106,False
06037406500,406500,SPA 3 - San Gabriel,3,District 1,7712,890,0.1154045643153527,99901.0,2072,False
06037406601,406601,SPA 3 - San Gabriel,3,District 1,5029,354,0.07039172797772918,123268.0,1539,False
06037406602,406602,SPA 3 - San Gabriel,3,District 1,4676,554,0.11847733105218135,105350.0,1262,False
06037406701,406701,SPA 3 - San Gabriel,3,District 1,3191,197,0.0617361328737073,95400.0,912,False
06037406702,406702,SPA 3 - San Gabriel,3,District 1,6851,605,0.08830827616406364,91646.0,2168,False
06037406801,406801,SPA 3 - San Gabriel,3,District 1,4801,422,0.0878983545094772,108894.0,1291,False
06037406903,406903,SPA 3 - San Gabriel,3,District 1,7245,1227,0.16935817805383022,80827.0,2129,False
06037407001,407001,SPA 3 - San Gabriel,3,District 1,5934,498,0.0839231547017189,89844.0,1246,False
06037407002,407002,SPA 3 - San Gabriel,3,District 1,3359,245,0.07293837451622506,105508.0,717,False
06037407101,407101,SPA 3 - San Gabriel,3,District 1,4315,672,0.15573580533024334,66250.0,1081,False
06037407102,407102,SPA 3 - San Gabriel,3,District 1,5415,393,0.07257617728531857,90927.0,1273,False
06037407201,407201,SPA 3 - San Gabriel,3,District 1,3417,264,0.07726075504828797,87279.0,805,False
06037407202,407202,SPA 3 - San Gabriel,3,District 1,3027,434,0.14337628014535844,90682.0,732,False
06037407301,407301,SPA 3 - San Gabriel,3,District 1,3743,241,0.06438685546353193,79153.0,917,False
06037407302,407302,SPA 3 - San Gabriel,3,District 1,3593,565,0.15725020873921514,86154.0,784,False
06037407400,407400,SPA 3 - San Gabriel,3,District 1,1848,51,0.027597402597402596,126458.0,510,False
06037407501,407501,SPA 3 - San Gabriel,3,District 1,4241,410,0.09667531242631455,77931.0,958,False
06037407502,407502,SPA 3 - San Gabriel,3,District 1,3866,272,0.07035695809622348,110625.0,837,False
06037407601,407601,SPA 3 - San Gabriel,3,District 1,4203,318,0.07566024268379729,93031.0,1077,False
06037407602,407602,SPA 3 - San Gabriel,3,District 1,4026,435,0.10804769001490314,104597.0,1026,False
06037407701,407701,SPA 3 - San Gabriel,3,District 1,4389,534,0.12166780587833219,72050.0,1081,False
06037407702,407702,SPA 3 - San Gabriel,3,District 1,6530,426,0.06523736600306279,102607.0,1721,False
06037407801,407801,SPA 3 - San Gabriel,3,District 1,5134,476,0.09271523178807947,100500.0,1066,False
06037407802,407802,SPA 3 - San Gabriel,3,District 1,3177,181,0.056971986150456407,121194.0,741,False
06037407901,407901,SPA 3 - San Gabriel,3,District 1,4312,222,0.05148423005565863,104375.0,887,False
06037407902,407902,SPA 3 - San Gabriel,3,District 1,1619,123,0.0759728227300803,85450.0,519,False
06037408003,408003,SPA 3 - San Gabriel,3,District 1,4668,481,0.10304198800342759,103472.0,1234,False
06037408004,408004,SPA 3 - San Gabriel,3,District 1,2406,341,0.14172901080631753,91020.0,857,False
06037408005,408005,SPA 3 - San Gabriel,3,District 1,5337,306,0.05733558178752108,128260.0,1739,False
06037408006,408006,SPA 3 - San Gabriel,3,District 1,3827,339,0.08858113404755684,91875.0,1066,False
06037408133,408133,SPA 3 - San Gabriel,3,District 1,5985,473,0.07903091060985798,98841.0,1731,False
06037408134,408134,SPA 3 - San Gabriel,3,District 1,2598,294,0.11316397228637413,111667.0,860,False
06037408135,408135,SPA 3 - San Gabriel,3,District 1,4331,833,0.19233433387208496,87023.0,1369,False
06037408136,408136,SPA 3 - San Gabriel,3,District 1,3718,289,0.07772996234534696,122813.0,1011,False
06037408137,408137,SPA 3 - San Gabriel,3,District 1,4099,502,0.12246889485240303,90385.0,1420,False
06037408138,408138,SPA 3 - San Gabriel,3,District 1,4798,291,0.060650270946227595,90764.0,1246,False
06037408139,408139,SPA 3 - San Gabriel,3,District 1,4342,545,0.12551819438046982,104861.0,843,False
06037408140,408140,SPA 3 - San Gabriel,3,District 1,3384,378,0.11170212765957446,74663.0,793,False
06037408141,408141,SPA 3 - San Gabriel,3,District 1,4014,884,0.22022919780767314,98824.0,1010,False
06037408212,408212,SPA 3 - San Gabriel,3,District 1,4748,469,0.09877843302443134,74425.0,1379,False
06037408213,408213,SPA 3 - San Gabriel,3,District 1,5724,786,0.13731656184486374,74028.0,1792,False
06037408301,408301,SPA 3 - San Gabriel,3,District 1,5852,910,0.15550239234449761,82978.0,1505,False
06037408302,408302,SPA 3 - San Gabriel,3,District 1,3350,302,0.09014925373134329,79412.0,1022,False
06037408303,408303,SPA 3 - San Gabriel,3,District 1,4087,237,0.05798874480058723,121250.0,1278,False
06037408401,408401,SPA 3 - San Gabriel,3,District 1,4315,515,0.11935110081112399,98578.0,1227,False
06037408402,408402,SPA 3 - San Gabriel,3,District 1,6169,714,0.11573999027395039,105789.0,1932,False
06037408503,408503,SPA 3 - San Gabriel,3,District 1,6911,321,0.04644769208508175,131838.0,1991,False
06037408504,408504,SPA 3 - San Gabriel,3,District 1,5418,523,0.09653008490217793,102222.0,1446,False
06037408505,408505,SPA 3 - San Gabriel,3,District 1,2367,330,0.1394169835234474,109787.0,719,False
06037408623,408623,SPA 3 - San Gabriel,3,District 1,3117,211,0.06769329483477703,100900.0,990,False
06037408624,408624,SPA 3 - San Gabriel,3,District 1,3052,344,0.1127129750982962,123438.0,1047,False
06037408625,408625,SPA 3 - San Gabriel,3,District 1,3873,250,0.06454944487477407,125417.0,1296,False
06037408626,408626,SPA 3 - San Gabriel,3,District 1,3778,308,0.08152461619904712,98346.0,1407,False
06037408627,408627,SPA 3 - San Gabriel,3,District 1,2626,250,0.09520182787509521,97434.0,865,False
06037408628,408628,SPA 3 - San Gabriel,3,District 1,5591,674,0.1205508853514577,87361.0,1889,False
06037408629,408629,SPA 3 - San Gabriel,3,District 1,3069,398,0.12968393613554904,131250.0,948,False
06037408631,408631,SPA 3 - San Gabriel,3,District 1,4975,834,0.16763819095477386,99609.0,1443,False
06037408703,408703,SPA 3 - San Gabriel,3,District 1,5514,595,0.10790714544795067,134545.0,1786,False
06037408705,408705,SPA 3 - San Gabriel,3,District 1,5476,600,0.1095690284879474,70000.0,1848,False
06037408707,408707,SPA 3 - San Gabriel,3,District 1,6480,366,0.05648148148148148,130313.0,2192,False
06037408722,408722,SPA 3 - San Gabriel,3,District 1,4227,584,0.13815945114738584,124565.0,1274,False
06037408724,408724,SPA 3 - San Gabriel,3,District 1,5435,804,0.14793008279668812,69883.0,1601,False
06037408725,408725,SPA 3 - San Gabriel,3,District 1,5848,752,0.12859097127222982,77860.0,1941,False
06037408800,408800,SPA 3 - San Gabriel,3,District 1,4604,859,0.1865768896611642,53045.0,1817,False
06037408900,408900,SPA 3 - San Gabriel,3,District 5,5450,478,0.08770642201834862,75625.0,2315,False
06037409000,409000,SPA 3 - San Gabriel,3,District 1,7435,1623,0.2182918628110289,76875.0,2259,False
06037409100,409100,SPA 3 - San Gabriel,3,District 1,5543,915,0.16507306512718745,95795.0,1449,False
06037430003,430003,SPA 3 - San Gabriel,3,District 5,4848,158,0.03259075907590759,135250.0,1634,False
06037430004,430004,SPA 3 - San Gabriel,3,District 5,3277,192,0.05859017393957888,96397.0,1132,False
06037430005,430005,SPA 3 - San Gabriel,3,District 5,3822,190,0.04971219256933543,122595.0,1322,False
06037430101,430101,SPA 3 - San Gabriel,3,District 5,4879,702,0.14388194302111088,60583.0,2003,False
06037430102,430102,SPA 3 - San Gabriel,3,District 5,4902,461,0.09404324765401877,97844.0,1243,False
06037430200,430200,SPA 3 - San Gabriel,3,District 5,988,45,0.04554655870445344,127730.0,475,False
06037430301,430301,SPA 3 - San Gabriel,3,District 5,4694,238,0.05070302513847465,151530.0,1707,False
06037430302,430302,SPA 3 - San Gabriel,3,District 5,4850,434,0.08948453608247423,94058.0,2203,False
06037430400,430400,SPA 3 - San Gabriel,3,District 5,4267,150,0.035153503632528706,191685.0,1411,False
06037430501,430501,SPA 3 - San Gabriel,3,District 5,4513,162,0.03589629957899402,186213.0,1747,False
06037430502,430502,SPA 3 - San Gabriel,3,District 5,6444,368,0.057107386716325266,114815.0,2964,False
06037430600,430600,SPA 3 - San Gabriel,3,District 5,4282,319,0.0744978981784213,190070.0,1426,False
06037430701,430701,SPA 3 - San Gabriel,3,District 5,5013,283,0.05645322162377818,109702.0,1888,False
06037430721,430721,SPA 3 - San Gabriel,3,District 5,3226,356,0.11035337879727217,98333.0,1336,False
06037430723,430723,SPA 3 - San Gabriel,3,District 5,5075,369,0.07270935960591134,90868.0,1855,False
06037430724,430724,SPA 3 - San Gabriel,3,District 5,4958,460,0.0927793465106898,102969.0,1878,False
06037430801,430801,SPA 3 - San Gabriel,3,District 5,7191,856,0.11903768599638437,92697.0,2319,False
06037430802,430802,SPA 3 - San Gabriel,3,District 5,4008,252,0.06287425149700598,152564.0,1294,False
06037430803,430803,SPA 3 - San Gabriel,3,District 5,5063,274,0.05411811179142801,119265.0,1814,False
06037430901,430901,SPA 3 - San Gabriel,3,District 5,4159,450,0.10819908631882665,84671.0,1541,False
06037430902,430902,SPA 3 - San Gabriel,3,District 5,4979,289,0.058043783892347864,105435.0,1874,False
06037431002,431002,SPA 3 - San Gabriel,3,District 5,3056,260,0.08507853403141362,76316.0,1246,False
06037431003,431003,SPA 3 - San Gabriel,3,District 5,4754,1240,0.2608329827513673,86383.0,1606,True
06037431004,431004,SPA 3 - San Gabriel,3,District 5,3343,139,0.04157941968291953,94484.0,1254,False
06037431100,431100,SPA 3 - San Gabriel,3,District 5,7319,782,0.10684519743134308,97326.0,2468,False
06037431200,431200,SPA 3 - San Gabriel,3,District 5,6261,421,0.06724165468774956,104412.0,1554,False
06037431300,431300,SPA 3 - San Gabriel,3,District 5,2569,204,0.079408330089529,110769.0,852,False
06037431400,431400,SPA 3 - San Gabriel,3,District 5,3770,341,0.09045092838196286,86538.0,1288,False
06037431501,431501,SPA 3 - San Gabriel,3,District 5,3785,386,0.10198150594451784,65917.0,1508,False
06037431502,431502,SPA 3 - San Gabriel,3,District 5,4475,550,0.12290502793296089,101792.0,1445,False
06037431600,431600,SPA 3 - San Gabriel,3,District 5,3860,209,0.054145077720207255,107446.0,1333,False
06037431701,431701,SPA 3 - San Gabriel,3,District 5,6323,382,0.06041436027202277,117138.0,2082,False
06037431800,431800,SPA 3 - San Gabriel,3,District 5,5071,273,0.053835535397357526,88348.0,1798,False
06037431900,431900,SPA 3 - San Gabriel,3,District 5,3688,301,0.08161605206073752,101875.0,1308,False
06037432001,432001,SPA 3 - San Gabriel,3,District 5,1930,82,0.04248704663212435,94071.0,638,False
06037432002,432002,SPA 3 - San Gabriel,3,District 5,5416,611,0.11281388478581979,90991.0,1781,False
06037432101,432101,SPA 3 - San Gabriel,3,District 5,4702,307,0.06529136537643555,130142.0,1390,False
06037432102,432102,SPA 3 - San Gabriel,3,District 5,5463,347,0.06351821343584112,112302.0,1718,False
06037432201,432201,SPA 3 - San Gabriel,3,District 1,4573,390,0.08528318390553247,115648.0,1390,False
06037432202,432202,SPA 3 - San Gabriel,3,District 1,3524,283,0.08030646992054484,81528.0,1144,False
06037432300,432300,SPA 3 - San Gabriel,3,District 1,3946,362,0.0917384693360365,91250.0,1139,False
06037432401,432401,SPA 3 - San Gabriel,3,District 1,4130,521,0.1261501210653753,79140.0,1053,False
06037432402,432402,SPA 3 - San Gabriel,3,District 1,5350,996,0.18616822429906543,61563.0,1619,False
06037432501,432501,SPA 3 - San Gabriel,3,District 1,4021,605,0.15046008455608056,76250.0,1302,False
06037432502,432502,SPA 3 - San Gabriel,3,District 1,4273,207,0.04844371635853031,114688.0,957,False
06037432601,432601,SPA 3 - San Gabriel,3,District 1,6453,1426,0.22098248876491555,61775.0,1819,False
06037432602,432602,SPA 3 - San Gabriel,3,District 1,4459,660,0.1480152500560664,71875.0,1156,False
06037432700,432700,SPA 3 - San Gabriel,3,District 1,4575,939,0.20524590163934425,67560.0,1427,False
06037432801,432801,SPA 3 - San Gabriel,3,District 1,2296,657,0.28614982578397213,36964.0,844,True
06037432802,432802,SPA 3 - San Gabriel,3,District 1,5365,1279,0.23839701770736255,59861.0,1489,False
06037432901,432901,SPA 3 - San Gabriel,3,District 1,4236,758,0.1789423984891407,62618.0,1211,False
06037432902,432902,SPA 3 - San Gabriel,3,District 1,2907,266,0.0915032679738562,80486.0,801,False
06037433103,433103,SPA 3 - San Gabriel,3,District 1,6628,861,0.12990343995171996,67664.0,1869,False
06037433200,433200,SPA 3 - San Gabriel,3,District 1,5994,877,0.14631297964631299,64655.0,1658,False
06037433302,433302,SPA 3 - San Gabriel,3,District 1,1837,37,0.020141535111594992,61210.0,510,False
06037433304,433304,SPA 3 - San Gabriel,3,District 1,3836,903,0.2354014598540146,38969.0,1191,False
06037433305,433305,SPA 3 - San Gabriel,3,District 1,4538,770,0.16967827236668137,55417.0,1253,False
06037433306,433306,SPA 3 - San Gabriel,3,District 1,2904,541,0.1862947658402204,64226.0,781,False
06037433307,433307,SPA 3 - San Gabriel,3,District 1,2738,502,0.183345507669832,86058.0,802,False
06037433402,433402,SPA 3 - San Gabriel,3,District 1,4549,579,0.12728072103759067,68029.0,1191,False
06037433403,433403,SPA 3 - San Gabriel,3,District 1,4860,1057,0.21748971193415637,54708.0,1243,False
06037433505,433505,SPA 3 - San Gabriel,3,District 1,3981,512,0.12861090178347148,65865.0,1111,False
06037433506,433506,SPA 3 - San Gabriel,3,District 1,3537,966,0.2731128074639525,47230.0,1063,True
06037433601,433601,SPA 3 - San Gabriel,3,District 1,4873,307,0.06300020521239483,73314.0,1324,False
06037433602,433602,SPA 3 - San Gabriel,3,District 1,2730,593,0.21721611721611722,42465.0,844,False
06037433803,433803,SPA 3 - San Gabriel,3,District 1,3240,773,0.23858024691358024,85517.0,856,False
06037433804,433804,SPA 3 - San Gabriel,3,District 1,4542,1702,0.3747247908410392,65213.0,1035,True
06037433901,433901,SPA 3 - San Gabriel,3,District 1,5401,1145,0.21199777818922422,69348.0,1358,False
06037433903,433903,SPA 3 - San Gabriel,3,District 1,5422,1468,0.27074880118037625,53681.0,1463,True
06037434001,434001,SPA 3 - San Gabriel,3,District 1,4408,689,0.15630671506352087,82213.0,1036,False
06037434003,434003,SPA 3 - San Gabriel,3,District 1,3642,519,0.14250411861614498,69507.0,935,False
06037434004,434004,SPA 3 - San Gabriel,3,District 1,3136,366,0.11670918367346939,105663.0,722,False
06037434100,434100,SPA 3 - San Gabriel,3,District 1,5908,889,0.1504739336492891,77992.0,1583,False
06037460001,460001,SPA 3 - San Gabriel,3,District 5,1853,33,0.017808958445763627,249861.0,653,False
06037460002,460002,SPA 3 - San Gabriel,3,District 5,2748,65,0.023653566229985445,189491.0,1101,False
06037460101,460101,SPA 3 - San Gabriel,3,District 5,5650,187,0.033097345132743365,177364.0,2341,False
06037460200,460200,SPA 3 - San Gabriel,3,District 5,5835,567,0.09717223650385604,153750.0,1919,False
06037460301,460301,SPA 3 - San Gabriel,3,District 5,4643,211,0.0454447555459832,156250.0,1469,False
06037460302,460302,SPA 3 - San Gabriel,3,District 5,4366,253,0.057947778286761335,92009.0,1651,False
06037460401,460401,SPA 3 - San Gabriel,3,District 5,1093,74,0.0677035681610247,124167.0,372,False
06037460501,460501,SPA 2 - San Fernando,2,District 5,5237,152,0.029024250525109797,229276.0,1745,False
06037460502,460502,SPA 2 - San Fernando,2,District 5,4802,95,0.01978342357351104,250001.0,1476,False
06037460601,460601,SPA 2 - San Fernando,2,District 5,5244,170,0.03241800152555301,208533.0,1706,False
06037460700,460700,SPA 2 - San Fernando,2,District 5,4791,303,0.06324358171571696,196471.0,1476,False
06037460800,460800,SPA 3 - San Gabriel,3,District 5,2792,35,0.012535816618911174,250001.0,1182,False
06037460900,460900,SPA 3 - San Gabriel,3,District 5,6267,1329,0.21206318812829106,93083.0,1933,False
06037461000,461000,SPA 3 - San Gabriel,3,District 5,5406,551,0.10192378838327784,125302.0,1603,False
06037461100,461100,SPA 3 - San Gabriel,3,District 5,5153,537,0.10421113914224724,119375.0,1775,False
06037461200,461200,SPA 3 - San Gabriel,3,District 5,4309,109,0.025295892318403342,172917.0,1679,False
06037461300,461300,SPA 3 - San Gabriel,3,District 5,5887,673,0.11431968744691694,93264.0,2478,False
06037461400,461400,SPA 3 - San Gabriel,3,District 5,2669,277,0.10378418883476957,97014.0,1226,False
06037461501,461501,SPA 3 - San Gabriel,3,District 5,3559,390,0.10958134307389716,96313.0,1293,False
06037461502,461502,SPA 3 - San Gabriel,3,District 5,5382,973,0.18078781122259382,72887.0,1731,False
06037461600,461600,SPA 3 - San Gabriel,3,District 5,5153,728,0.14127692606248787,77986.0,1725,False
06037461700,461700,SPA 3 - San Gabriel,3,District 5,1323,56,0.042328042328042326,126250.0,619,False
06037461901,461901,SPA 3 - San Gabriel,3,District 5,4658,1425,0.3059252898239588,64583.0,1728,True
06037461902,461902,SPA 3 - San Gabriel,3,District 5,1999,579,0.2896448224112056,66786.0,1260,True
06037462001,462001,SPA 3 - San Gabriel,3,District 5,4243,766,0.1805326419985859,90776.0,1263,False
06037462002,462002,SPA 3 - San Gabriel,3,District 5,3577,1399,0.39110986860497626,42101.0,1116,True
06037462100,462100,SPA 3 - San Gabriel,3,District 5,4678,346,0.07396323215049166,93534.0,1714,False
06037462201,462201,SPA 3 - San Gabriel,3,District 5,3579,1140,0.31852472757753564,48667.0,1908,True
06037462202,462202,SPA 3 - San Gabriel,3,District 5,3117,490,0.15720243824189925,103618.0,1793,False
06037462301,462301,SPA 3 - San Gabriel,3,District 5,3924,443,0.11289500509683996,89018.0,1739,False
06037462302,462302,SPA 3 - San Gabriel,3,District 5,3377,619,0.1832987859046491,74679.0,1616,False
06037462400,462400,SPA 3 - San Gabriel,3,District 5,3865,498,0.12884864165588616,147727.0,1422,False
06037462500,462500,SPA 3 - San Gabriel,3,District 5,6410,177,0.02761310452418097,126488.0,2663,False
06037462600,462600,SPA 3 - San Gabriel,3,District 5,2382,215,0.09026028547439127,138500.0,944,False
06037462700,462700,SPA 3 - San Gabriel,3,District 5,5668,1013,0.1787226534932957,66648.0,2483,False
06037462800,462800,SPA 3 - San Gabriel,3,District 5,2919,378,0.12949640287769784,108654.0,1136,False
06037462900,462900,SPA 3 - San Gabriel,3,District 5,3654,210,0.05747126436781609,121176.0,1430,False
06037463000,463000,SPA 3 - San Gabriel,3,District 5,2691,226,0.08398364920104051,120845.0,1105,False
06037463103,463103,SPA 3 - San Gabriel,3,District 5,5567,364,0.06538530626908569,105714.0,2036,False
06037463200,463200,SPA 3 - San Gabriel,3,District 5,3225,322,0.09984496124031007,93073.0,1500,False
06037463300,463300,SPA 3 - San Gabriel,3,District 5,2014,132,0.06554121151936444,138542.0,853,False
06037463400,463400,SPA 3 - San Gabriel,3,District 5,5869,525,0.08945305844266485,126225.0,2550,False
06037463500,463500,SPA 3 - San Gabriel,3,District 5,5181,566,0.10924531943640224,99963.0,2483,False
06037463601,463601,SPA 3 - San Gabriel,3,District 5,6192,725,0.11708656330749354,98457.0,3498,False
06037463602,463602,SPA 3 - San Gabriel,3,District 5,5811,1029,0.17707795560144554,122500.0,3424,False
06037463700,463700,SPA 3 - San Gabriel,3,District 5,3429,188,0.05482648002333042,175230.0,1775,False
06037463800,463800,SPA 3 - San Gabriel,3,District 5,3962,98,0.024734982332155476,220750.0,1526,False
06037463900,463900,SPA 3 - San Gabriel,3,District 5,2940,147,0.05,131630.0,1422,False
06037464000,464000,SPA 3 - San Gabriel,3,District 5,5297,212,0.04002265433264112,147632.0,2430,False
06037464101,464101,SPA 3 - San Gabriel,3,District 5,2223,52,0.023391812865497075,182206.0,796,False
06037464102,464102,SPA 3 - San Gabriel,3,District 5,4381,413,0.094270714448756,212014.0,1137,False
06037464200,464200,SPA 3 - San Gabriel,3,District 5,5675,247,0.04352422907488987,176389.0,1874,False
06037480002,480002,SPA 3 - San Gabriel,3,District 5,3779,366,0.09685101878803916,144219.0,1331,False
06037480011,480011,SPA 3 - San Gabriel,3,District 5,5161,887,0.171865917457857,99243.0,1755,False
06037480012,480012,SPA 3 - San Gabriel,3,District 5,4712,461,0.09783531409168081,104097.0,1657,False
06037480101,480101,SPA 3 - San Gabriel,3,District 5,4039,481,0.11908888338697697,91875.0,1310,False
